Date,COP,KWEB,ABNB,RXRX,AAPL,VRTX,ASTS,XSW,GS,RGTI,XLF,DUK,OKLO,UFO,REGN,LMT,QBTS,BABA,EOG,XOM,BEAM,ITB,ARKX,AMGN,AIQ,QTUM,PHM,MU,LIN,TOL,NLR,RTX,AEM,IPAY,MARA,XLI,APD,IDNA,RIOT,VRT,INTC,PACB,AXP,LEU,AMZN,MRK,XHB,PEJ,SNPS,SHW,XLP,DELL,ADBE,TWST,RCL,OKTA,DTCR,SO,UNH,LLY,MS,GLD,STX,LUNR,MAR,FTNT,SMR,COIN,V,MRVL,WFC,KO,WGMI,CDNS,TSM,TXN,IBIT,CIEN,MAGS,QCOM,PLTR,CVX,BIIB,GRID,TAN,JPM,URA,FSLR,COST,FINX,OIH,RKLB,XLRE,AMAT,ZS,XLV,BWXT,LHX,GD,HOOD,XAR,NOC,BAC,WPM,GOOGL,NXT,EDIT,CRSP,PPA,ICLN,JNJ,XOP,CCJ,XBI,JD,KTOS,ASML,KBE,CIBR,GDXJ,IONQ,PDD,PEP,TSLA,ABBV,INTU,FCX,NUE,SPY,CRM,NEM,ENPH,CEG,DAL,PG,MSFT,VST,BEKE,DHI,HACK,ETN,SLB,META,BUG,PFE,COF,B,GDX,UAL,URNM,SMH,CQQQ,PYPL,XLC,AMD,IBB,BIDU,IAI,KBWB,NEE,NTLA,RUN,ITA,NVR,ORCL,AVAV,ARKG,GILD,MA
2026-01-29,14466900,39294700,4251600,17455900,67253000,1498100,13282200,82100,2335400,33989300,51975400,4298400,14347300,760800,925800,3931900,33098100,12062500,8827700,35760600,1455300,4167100,1127800,3153100,1936600,735600,2860600,42675700,2717200,1156900,1379500,8870800,4298600,258800,39218800,16332500,2621900,57200,18693900,5662000,124256600,9095500,4217500,2082100,47229600,13572800,2234900,27900,2512400,2645600,18799300,6246400,7410800,945100,7713700,3773400,1313800,5943600,13456400,2293000,7473400,69970900,9052800,11534700,1698200,6266300,28477100,14604300,10214200,13944900,21497000,20862100,692700,3701300,13844800,14120000,113944200.0,2262400,4762900,9142900,59846800,16786600,1146700,557000,2598200,11580000,14166800,5257300,1825000,155400,1268900,15857300,8650900,7350500,3090400,12167300,1133800,2109900,1766900,29463800,362800,1064200,35200500,3977300,39785600,3544400,1325300,1567900,279100,8559900,9645300,9342400,7212400,6083400,11682400,3343100,2818900,1457700,1286800,13631600,22225500,14633500,9062300,81686100,7834000,5915400,48277600,2034900,97486200,18555600,15085300,8241900,3141900,9613500,11035600,128855300,4798800,8236900,3248400,187300,4065400,32023100,59852900,1092900,44373800,4856800,24217100,66962400,7226800,2375300,9352500,1293700,19463500,9730200,31685200,1041700,2079700,172000,3145500,11202400,4817500,7731900,1089700,22500,37254500,1448300,4250100,7148000,5488300
2026-01-30,9169000,28837300,3505700,19769400,92443400,1190100,19691800,35400,1893700,34008900,42767000,5603000,10751800,836000,1317500,2099600,31259700,10846100,6757700,29657700,1668700,3778600,1450800,2522400,1182700,463800,1927400,51022900,2816700,1012500,964700,7228400,7153600,21000,37390600,11612500,2571400,59100,19706700,4502700,114920100,8586000,5381200,1590600,46585000,19060600,2626400,22900,2483000,2222200,18174800,10734700,5713000,1585100,3353900,2709200,773800,5344800,12022200,3303100,7434900,86593500,9224400,10839800,1325100,7499100,25697200,9635400,11199100,12581400,18306900,26420500,1385700,2507400,12028100,9086800,72346100.0,3246900,3066400,9577200,47271000,22946600,1488000,423100,1337400,11953200,10691200,2819000,2396300,89100,725400,22707000,10617900,9814100,1569100,11863900,767000,2253900,2058300,23773100,199000,953100,34549100,6378800,31024000,2682800,1725500,2243500,266100,4411900,11045500,6656100,7236800,10206300,9416500,3649600,2358800,2380600,1143400,22121000,23741900,7470400,12641300,82626100,6622200,3885500,40774400,3064500,101835100,11090400,19165700,4660200,2756300,6680600,12651400,58566800,3810800,5998800,2336000,63800,4260900,16406600,23744600,578000,51599400,4483000,31203600,102904800,5479700,2303700,9029000,847900,18607800,11651200,40035700,1990900,2125700,106300,4266600,10205300,5299500,7738900,544700,34100,27362400,1091900,4100000,9460200,4306900
2026-02-02,7514000,25322100,3220400,17443800,73913400,759600,12921800,52000,1802000,25196700,48031500,4273000,11421900,763400,693000,1967800,28695300,6551800,8259500,27735600,1305900,2100300,4823200,1899900,2176300,288800,2347500,37771200,2191500,1189900,751400,6239900,3724900,75000,48414800,11466600,1490000,75200,15999700,4112100,101414600,8683200,2603200,1148700,37546100,18000100,1387900,23400,1894100,1909800,26041700,8019700,4357000,2723000,2168200,3087800,735800,5260600,8664200,2757100,6827200,41626200,6062800,7493300,978500,7788200,21558300,12288700,8502400,14513000,13835200,19301500,1522600,2881300,12459100,11194900,106528100.0,2534000,1774300,9099100,72811100,14235300,1288800,517300,1072300,9839400,7607500,2029900,2451300,48700,667100,18337000,9386900,7409600,1418200,11005300,735700,1486600,1571400,59741800,278300,1180100,34624500,4124600,32006100,2034300,1544600,1714800,422900,3880600,8187500,6993900,5398600,5748400,7621100,3802900,1766600,2848400,1207900,7154200,21598100,8785300,14660500,58739500,5413000,2880600,21334600,2295600,79286500,7950900,13283700,6169000,4044500,10090600,10554900,42219900,5506900,3843500,1820500,112200,3867500,16616400,14365200,655800,52129500,5107500,20615700,35455600,5758300,1437900,5946300,738900,27452900,7651800,36308100,1585100,2708000,143000,1576500,9423100,3206100,6146400,869000,25600,47421000,1619400,2465300,6898200,4603300
2026-02-03,9346600,33160600,6834500,23496500,64394700,1050800,15625100,69300,2321900,30609000,66887100,4169300,10640100,515500,768700,2300700,31950300,10066600,4563700,37577800,1205500,6785300,934500,4040000,1728800,428600,2816000,42763300,2912200,2140500,797100,8457300,3558900,45800,53722600,16444000,1683200,206300,18849700,4433000,122205100,6980000,2854600,1015200,53831300,25793600,5126500,25900,5098200,2555100,33052500,8764600,8324900,2268300,2291700,3585900,771600,6229900,10809100,5483900,7751300,28703500,6089200,7779300,1263800,6663400,25137000,12610300,9081200,22563900,18099000,27007100,475900,5168400,12540000,15207600,125821800.0,3186600,2910300,11966400,113169200,18425400,1594100,658000,1189500,12688000,7165200,1906600,2960700,130200,745900,19000600,8709700,10697000,3162800,21141900,841200,1437200,1899200,36550000,330200,942500,41208400,3397800,36506700,1889600,1633600,1386400,436700,7024600,9346600,7942600,5320400,8920200,11786400,3330100,2205100,2917100,1818500,8178800,19966100,6092000,19096400,56886500,8158500,7569100,31102700,2392500,107904600,20194200,11195900,11415400,3584200,10014800,12424700,61424100,4375800,6189700,3696100,304300,5853300,27108800,13760700,1154700,91964900,5614400,24103500,43633800,8447300,1371500,12188600,2386000,141690600,8132200,53097100,3665000,2406100,192200,3319400,9600200,3617000,9046900,942800,22900,43260100,1081500,4121800,6840200,5706700
2026-02-04,10367100,33238400,5457100,36835900,90545700,1362400,20039900,152100,3561900,35971700,59506400,5679700,19015100,1136700,952000,2654800,32054000,11851400,4824500,29426200,1357200,6217800,1507100,5899600,2469000,580200,2477400,58074900,3420300,1485700,1150500,11411500,2958700,76300,54008100,21338400,1634500,22200,26099900,8287200,128702300,8378100,3241900,2049400,51299900,21954600,5293900,15300,5120300,2460800,33748100,10914500,8554200,2195300,1663200,2986400,746300,7338300,12944100,7119400,7571900,24427900,6601100,11809800,2069100,7824800,28647500,16627600,8472300,17506200,12382800,28607300,1321400,5166600,18176000,14542500,110932700.0,5577100,5078700,19249300,113199500,16170500,2076000,592600,3546000,9848800,9087600,2155900,2631500,637000,833700,26237400,9573700,14719400,2407500,22951600,1923600,1817400,1647300,62547900,387200,1732000,54522500,2906400,70618400,2409500,1364200,1856900,356800,6283000,8641400,6676200,9143000,12029000,13923100,4629800,2479400,2702000,2104900,5196400,32378000,7266400,13322900,74606900,15319700,6971000,31834200,2383800,105204600,23010000,10944800,50002200,7172000,9912000,12178500,45012400,13329800,11169800,4003500,185000,5131600,23745400,16882800,2785500,83025800,5432900,19327900,30256800,5594900,1647600,16908500,2843600,58018000,11640200,107173300,2978100,3289200,280700,4134700,12182700,4978100,14446100,1784900,34400,42323400,1812600,3972100,7440100,4448000
2026-02-05,10441000,38824300,4057800,40627200,52977400,1673000,16389300,91100,3214300,36616000,64475000,4224100,11726100,535300,976500,1684400,36687700,10936700,4253900,18431700,2004000,4050500,1198800,4007300,2152000,687400,1621500,38899500,3453400,942700,972400,5538300,3999800,196700,80158300,18699300,1240400,30600,32921100,6144600,114307800,9609500,4074900,937400,103509200,24010600,2134900,11900,3834100,2086500,38772900,9298400,6293600,2164100,1954100,2882300,733000,5913400,13035300,7742400,9571800,17718100,5641900,11187700,1351200,12691300,24962100,29610500,8339000,19202000,12641300,21633500,2153600,3584900,14812000,11044200,284371500.0,3316200,5836100,30229600,93690800,10474100,2542600,596700,1136600,9388000,6526600,1714500,2988800,172500,870400,22675400,9894800,8514300,3189500,21421600,1111500,1354900,1215500,56483100,313200,845300,32959700,3489000,88205800,1836700,2224800,2627300,258700,5094300,10267500,4381400,5927000,14456700,10774700,3546000,1790200,3041500,2073600,7936200,33123400,6112100,11038800,72819800,10794000,5211300,22330400,2216000,113610800,21956300,15327100,11739800,4001600,5655000,13077700,66289200,7112900,5118800,2476900,123600,3303300,24708200,17131800,1101600,72650700,6661900,26816500,39586600,5625200,1332000,12007800,3562600,42842800,15513700,62196400,2848500,3068000,518600,3217100,9799400,5866500,7870100,1125300,24600,42789000,1538500,7275700,9143000,4621600
2026-02-06,6756100,20659600,5352800,26273100,50453400,1621700,15910000,86000,2473200,37179200,53073800,4412100,12709700,388700,671400,1095800,38840200,10972100,2533200,17216000,1348000,6161000,817600,3840300,1347100,470400,1989400,37196000,3132800,1746400,776300,4350900,2732500,27400,82353100,11992100,995400,24300,25278000,7197300,115600200,7137100,3301700,971300,179210900,13083300,5957700,16500,2504300,2355500,29568600,7918000,5448400,2066000,1787600,3303600,854100,5453700,9572800,4887100,9139700,12663900,3284500,9893000,1415300,15226300,32154200,19776100,7798800,22581800,13205700,18512400,1126500,2843300,17025500,9397500,163384200.0,33471400,7610200,15036800,62661400,9901800,3404900,415900,1021400,17797400,5906700,5263900,2358600,113400,978400,20049600,8181400,8344400,4527200,13616200,1267600,975800,1095800,54593900,295100,634800,42468000,1961200,56380500,1888400,1930400,1669500,232500,3769100,8274000,3533900,4496700,9603100,8876200,4227000,1971000,1272300,1143600,6490300,32508100,8010800,10960400,62677100,6067100,3645600,20119100,1670900,89127600,13652600,10814900,11018300,6306500,13466800,10441700,53515300,7406400,3353100,4551500,167700,3105600,16188800,18159300,891300,50691600,3387600,15867000,24807700,9022500,1034200,13460300,1566700,34921700,9441200,54504500,2486400,2988200,219900,3152200,8225200,4613000,10152400,834600,34400,29962400,1492000,3493500,8509800,3779700
2026-02-09,6337800,26061600,4915200,14183600,44623400,1794700,11587300,64700,2322600,24971400,31699900,4288500,8376100,521400,586800,1589800,23651800,7260500,3372200,21297300,1079100,1570700,901100,2843700,1329800,349700,1465700,31009600,3610600,708200,516500,4615200,2626900,29300,67741600,9472200,1032600,25300,18191300,7638400,94841400,4771600,2219700,950000,91178400,16158700,1645800,109900,2044700,1761500,21853900,5016800,6576300,1071300,1972000,3275200,743900,4422900,10371600,3423800,6625900,12330900,3188600,13416800,2357500,9897000,18801700,10618500,8513400,13775400,20544800,23415600,542200,2723900,14594900,9246700,77526100.0,4303800,4383500,11022700,58042500,12021300,2096200,1602900,1191100,11477500,7144400,2650900,1861700,109800,664300,16394400,5638900,7458900,2651700,11823000,961100,811300,807400,41278100,253000,693900,31968400,2537600,39640100,1610400,1026000,1409300,220700,3178000,9378500,2224800,3616600,5285300,7502300,2970600,1125100,1280300,2782800,6967800,16620800,5576600,10316200,54484300,6767700,3720500,14752000,1365600,73885200,12112000,7439100,6911900,4182000,7613200,11439900,45480500,5097000,3629600,3053200,108200,2809400,13581400,14837500,667600,49288200,3039600,12435700,27057100,4825700,1040700,5915200,763600,26034300,9210200,38810800,1570000,1787900,67700,1688400,6528800,4010100,5367100,977300,19200,49936500,1150700,3025200,7431200,4110300
2026-02-10,5255300,15291100,5512700,11126700,34376900,2127500,10353700,30100,3324900,23728000,57920800,6608700,8060300,475100,792600,1211600,18640900,10990000,5404100,15800300,1476700,2641200,938700,3526400,2525400,249000,1348700,35433800,2567800,1649900,478000,5501500,2062500,34400,45953200,8820200,915400,41600,14746500,6707800,99832900,4695300,3506900,881400,67175000,11849500,2916200,44600,1948900,1655600,20908100,6194100,5718600,1023900,1945800,1733800,1071500,5783600,7284700,3539400,12854500,7861600,3172000,7107700,4006200,7859100,16379100,8835200,5801800,10561400,20148400,28848200,398700,2812600,14622100,5101000,61505400.0,2274500,2701100,9762900,56061300,7458200,1836100,3661800,1243300,9902200,3805000,2459500,1781500,52100,811600,13195600,10547700,6785800,2409200,11103400,846000,920100,694200,41823800,298700,956100,48304700,1923700,39170000,2178600,1228400,1312900,174700,7047200,6723300,3661400,3481800,5884200,7784200,2013000,1200600,1714500,2242100,4800700,13807900,5730400,10352500,64450200,6044500,5184000,11647400,1824300,65185700,13393000,6718900,8133600,4603800,6635000,9910100,44857900,9074400,4891500,3262200,138500,1795300,14102500,10455800,700600,43760600,4417300,16768200,15407600,4794100,530400,5645300,1103100,22787700,5830200,25326700,1657700,1689700,934800,2662800,7213700,2999400,6080900,687500,19000,40092200,1018500,1506800,10774600,2222700
2026-02-11,8984700,20681300,5842400,24045200,51931300,1845900,13701600,442300,2654300,32726600,60339900,5980300,8984500,492500,1123600,1024600,27294900,8756900,5338700,23091500,1503500,3047700,820600,2826000,1065400,323100,2104500,48475000,2392600,1134000,573500,6784100,1799400,34200,49265200,12551900,856000,21200,17062500,19793500,107681200,6163400,3437100,3218100,65545500,10885300,2936700,45800,2246700,1451500,25588300,5431200,8759900,1570500,2739600,2512300,877500,7290600,6333100,2599900,7777800,11209600,2827000,8819700,2492000,7987300,27032000,13923800,8264300,11636700,15461700,22649700,408900,2357600,18651300,9132600,71103800.0,3525900,2744100,9379300,52796100,10502100,996900,715900,1156600,8703500,3242500,1211700,1769400,46500,856400,17563100,13760200,7160900,2670100,11738400,598700,1143700,1952500,68727600,194800,865000,48973500,2596400,45406400,1925500,963300,1337300,215600,5629100,6803900,3267600,3330600,7805400,5828600,2990100,1139300,1907100,1803300,4723700,16057000,6820600,6733400,57362000,8072400,6089000,15495800,1647200,76353900,16350200,6654700,8035100,3862100,9527800,10217300,42491000,4279300,4595000,4178900,130300,3826600,22951700,14323800,1128600,41699300,4873700,14581400,22624300,5046400,811400,6211200,1113600,21538900,6988000,33384700,2624000,1551100,264900,3669500,7305000,3590600,10970500,555900,24700,24538900,1594000,2575000,11434000,3691000
2026-02-12,12517700,31378400,10090700,19051500,81077200,1818900,30244200,201900,3188700,35116500,94645100,7095000,7938500,1034000,814300,1745600,23670500,11457800,8306900,30652500,2049600,3691000,708100,2374500,1869500,439200,2383400,45639100,3757600,1279100,459900,6738600,3761500,16100,38590500,18157000,1182400,16600,21918600,12438800,88321200,9520000,4141900,2725200,83975400,13453300,2386100,295600,2931300,2305600,35282800,11756600,8657000,1967600,2026900,2616000,1451000,13100400,12336900,3592200,14436700,20488800,6436900,8119600,1873500,7805800,35991900,19986100,9392600,13643800,16858200,26043500,370600,4186000,16835400,8474700,62511900.0,2871500,4917700,12416600,74090600,9673700,1657300,645500,1168700,13443400,5248400,1648700,2970400,221000,740800,18313700,17848900,9764400,2499300,19409100,656600,1490500,2063500,57569300,184200,887400,55481600,2338400,47761300,2240600,1550300,1532600,268700,2824400,10254300,6406000,3956800,6850000,13130500,2276600,1518100,2734500,2486100,8757800,18115200,10904400,9516300,61933400,8712000,4334000,23459900,1799900,118829000,16849100,9289000,8674200,4893400,9989100,13512900,40802400,7493800,8056600,4461900,89100,4603600,24008600,14960100,845000,58805100,6978600,20238900,43435500,7397800,786100,7379100,1495700,28004800,8124600,32181000,1701600,3334700,304900,3193300,9181600,2945900,5560000,870600,30900,23285400,1184000,2590200,9891000,3466200
2026-02-13,6836400,27970900,11008600,16161000,56290700,2918300,12963300,59100,2623000,28503300,56449300,5569400,6085800,373900,974700,1490800,23824100,16045600,4863900,20166000,1834200,2813400,610700,2414200,2204500,325700,2159900,33807600,4412900,1237400,540900,4939000,2672900,57800,50848000,13617900,3299300,18500,19809700,6785200,69740400,9120300,3814400,1572000,66321600,10102300,2432800,34000,1738900,2162200,25649700,10480400,6589700,1063800,2393000,2289500,976800,9114300,10281900,2698700,9162400,12359300,3856100,5951000,1590900,8091300,23714100,32410100,11653900,7615400,12425000,16711900,671800,2855600,10468200,5011900,65553100.0,3088200,9088000,13134400,49438100,9034700,1352800,555700,1050200,9114500,4035500,2629500,2661600,64000,742800,14737900,10767600,15706000,2434100,16647900,833200,1029400,1533600,43506900,191700,676200,31772100,1369200,38499700,1518700,1330200,2465700,184500,2791300,13268500,4568200,5975200,8805000,8908500,1769100,1248900,1848000,1363700,5763800,21567100,6447400,9286100,51434100,8252200,4888300,14370600,2453800,96267500,14822900,7623400,4748900,5450300,7381300,13998900,34091600,5967900,3945100,2635100,115000,2253500,19520600,12336400,709500,36986700,5245500,17074200,31928300,4749000,681300,6481600,1164600,25092400,7423000,26123900,1569900,4084800,227400,2615200,10402800,2630100,8370000,765200,39500,18597000,686900,2939100,6861900,4017700
2026-02-17,7619400,18498300,6695400,17316000,58469100,1721400,9366200,58000,2008500,29060100,54064700,4252700,6074400,322800,747100,1169600,25351500,6803600,5219100,19766600,1239700,2443900,743600,2255400,1919400,261000,1848200,28549500,2249500,2140000,357600,6057800,2233000,22500,41177900,13810800,1601600,34800,17213300,6449600,65802200,11703400,3186000,1095900,69879200,9899800,1852400,25300,2516900,1336000,29819300,5303700,5208300,2204000,2282400,2870400,1344200,9286400,6091700,2984600,6376900,10976100,2839300,6133500,2160000,6061100,26562600,16770600,8591700,10568500,12361900,16260200,332900,5580200,10063800,5454800,54882700.0,2182200,5627200,10670700,48407100,9849000,986500,436800,1050400,8896800,5207600,2160200,1732200,138100,790600,12059200,9757700,8791300,2038100,14881100,532400,1284100,1699800,31818500,223400,614500,35542400,2697000,39247600,1874000,665800,1688100,229900,2824000,12703000,2976000,3724300,7777600,6222500,2405800,1097200,1785400,1505700,6680100,13735200,5775900,8749800,59678800,7336400,5481300,12238400,1391500,81354700,13692900,8196400,6112500,5259200,6936100,13319100,32078800,4655500,2924500,2258000,98000,2094500,24436100,12674700,856900,32119900,3514100,20388500,26743000,3513700,787900,7312700,361600,20342500,6451700,33712100,1930500,1943000,229700,3793100,9455400,2381500,5444800,746100,30600,19610800,1378300,2543800,5884800,3178000
